venda_id,data,loja_id,produto_id,vendedor_id,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,margem
132716,2024-12-29,L005,P006,V006,1,10.9,0.0,10.9,3.8,7.1
132717,2024-12-29,L005,P001,V004,3,41.31,0.1,123.93,54.0,69.93
132718,2024-12-29,L005,P010,V006,4,34.1,0.05,136.4,52.0,84.4
132719,2024-12-29,L005,P006,V003,1,9.81,0.1,9.81,3.8,6.01
132720,2024-12-29,L005,P001,V004,1,39.02,0.15,39.02,18.0,21.02
132721,2024-12-29,L005,P006,V003,1,9.81,0.1,9.81,3.8,6.01
132722,2024-12-29,L005,P007,V006,2,36.95,0.05,73.9,28.0,45.9
132723,2024-12-29,L005,P005,V002,1,11.61,0.1,11.61,4.5,7.11
132724,2024-12-29,L005,P007,V003,1,36.95,0.05,36.95,14.0,22.95
132725,2024-12-29,L005,P010,V003,2,34.1,0.05,68.2,26.0,42.2
132726,2024-12-29,L005,P006,V005,3,9.27,0.15,27.81,11.4,16.41
132727,2024-12-29,L005,P005,V005,1,12.25,0.05,12.25,4.5,7.75
132728,2024-12-29,L005,P005,V006,3,10.96,0.15,32.88,13.5,19.38
132729,2024-12-29,L006,P007,V001,1,35.01,0.1,35.01,14.0,21.01
132730,2024-12-29,L006,P001,V001,3,39.02,0.15,117.06,54.0,63.06
132731,2024-12-29,L006,P006,V001,1,10.9,0.0,10.9,3.8,7.1
132732,2024-12-29,L006,P005,V005,2,12.25,0.05,24.5,9.0,15.5
132733,2024-12-29,L006,P008,V005,2,3.31,0.15,6.62,2.4,4.22
132734,2024-12-29,L006,P008,V005,1,3.7,0.05,3.7,1.2,2.5
132735,2024-12-29,L006,P008,V004,2,3.9,0.0,7.8,2.4,5.4
132736,2024-12-29,L006,P008,V002,1,3.31,0.15,3.31,1.2,2.11
132737,2024-12-29,L006,P008,V004,1,3.9,0.0,3.9,1.2,2.7
132738,2024-12-29,L006,P006,V003,2,10.36,0.05,20.72,7.6,13.12
132739,2024-12-29,L006,P006,V003,3,9.27,0.15,27.81,11.4,16.41
132740,2024-12-29,L006,P006,V005,3,9.81,0.1,29.43,11.4,18.03
132741,2024-12-29,L006,P001,V006,1,41.31,0.1,41.31,18.0,23.31
132742,2024-12-29,L006,P010,V003,2,34.1,0.05,68.2,26.0,42.2
132743,2024-12-29,L006,P002,V001,3,40.75,0.05,122.25,51.0,71.25
132744,2024-12-29,L006,P005,V006,2,10.96,0.15,21.92,9.0,12.92
132745,2024-12-29,L006,P002,V002,1,40.75,0.05,40.75,17.0,23.75
132746,2024-12-29,L006,P007,V006,6,35.01,0.1,210.06,84.0,126.06
132747,2024-12-29,L007,P007,V001,3,38.9,0.0,116.7,42.0,74.7
132748,2024-12-29,L007,P007,V001,3,38.9,0.0,116.7,42.0,74.7
132749,2024-12-29,L007,P007,V004,2,38.9,0.0,77.8,28.0,49.8
132750,2024-12-29,L007,P008,V002,2,3.51,0.1,7.02,2.4,4.62
132751,2024-12-29,L007,P005,V003,3,11.61,0.1,34.83,13.5,21.33
132752,2024-12-29,L007,P001,V006,2,43.6,0.05,87.2,36.0,51.2
132753,2024-12-29,L007,P006,V005,3,10.36,0.05,31.08,11.4,19.68
132754,2024-12-29,L007,P005,V003,6,12.25,0.05,73.5,27.0,46.5
132755,2024-12-29,L007,P002,V005,3,36.46,0.15,109.38,51.0,58.38
132756,2024-12-29,L007,P008,V006,2,3.9,0.0,7.8,2.4,5.4
132757,2024-12-29,L007,P010,V001,4,32.31,0.1,129.24,52.0,77.24
132758,2024-12-29,L007,P006,V005,3,9.81,0.1,29.43,11.4,18.03
132759,2024-12-29,L007,P005,V002,1,11.61,0.1,11.61,4.5,7.11
132760,2024-12-29,L007,P010,V005,1,35.9,0.0,35.9,13.0,22.9
132761,2024-12-29,L007,P002,V004,4,42.9,0.0,171.6,68.0,103.6
132762,2024-12-29,L007,P010,V005,5,34.1,0.05,170.5,65.0,105.5
132763,2024-12-29,L007,P010,V002,4,30.51,0.15,122.04,52.0,70.04
132764,2024-12-29,L007,P010,V003,3,32.31,0.1,96.93,39.0,57.93
132765,2024-12-29,L007,P006,V001,2,9.27,0.15,18.54,7.6,10.94
132766,2024-12-29,L007,P001,V002,7,45.9,0.0,321.3,126.0,195.3
132767,2024-12-29,L007,P006,V003,3,9.27,0.15,27.81,11.4,16.41
132768,2024-12-29,L007,P005,V006,2,10.96,0.15,21.92,9.0,12.92
132769,2024-12-29,L008,P008,V006,2,3.7,0.05,7.4,2.4,5.0
132770,2024-12-29,L008,P002,V001,3,38.61,0.1,115.83,51.0,64.83
132771,2024-12-29,L008,P005,V003,2,12.25,0.05,24.5,9.0,15.5
132772,2024-12-29,L008,P005,V003,1,11.61,0.1,11.61,4.5,7.11
132773,2024-12-29,L008,P001,V001,4,43.6,0.05,174.4,72.0,102.4
132774,2024-12-29,L008,P002,V004,2,36.46,0.15,72.92,34.0,38.92
132775,2024-12-29,L008,P007,V004,2,38.9,0.0,77.8,28.0,49.8
132776,2024-12-29,L008,P002,V004,3,38.61,0.1,115.83,51.0,64.83
132777,2024-12-29,L008,P006,V004,1,10.9,0.0,10.9,3.8,7.1
132778,2024-12-29,L008,P002,V002,3,40.75,0.05,122.25,51.0,71.25
132779,2024-12-29,L008,P005,V005,3,12.9,0.0,38.7,13.5,25.2
132780,2024-12-29,L008,P002,V003,1,38.61,0.1,38.61,17.0,21.61
132781,2024-12-29,L008,P005,V004,7,12.9,0.0,90.3,31.5,58.8
132782,2024-12-29,L008,P001,V001,1,45.9,0.0,45.9,18.0,27.9
132783,2024-12-29,L008,P008,V002,2,3.7,0.05,7.4,2.4,5.0
132784,2024-12-29,L008,P005,V003,2,11.61,0.1,23.22,9.0,14.22
132785,2024-12-29,L008,P001,V001,7,39.02,0.15,273.14,126.0,147.14
132786,2024-12-29,L008,P002,V002,1,36.46,0.15,36.46,17.0,19.46
132787,2024-12-29,L008,P010,V003,1,35.9,0.0,35.9,13.0,22.9
132788,2024-12-29,L009,P005,V003,4,12.9,0.0,51.6,18.0,33.6
132789,2024-12-29,L009,P007,V004,3,36.95,0.05,110.85,42.0,68.85
132790,2024-12-29,L009,P007,V002,7,38.9,0.0,272.3,98.0,174.3
132791,2024-12-29,L009,P005,V001,5,12.25,0.05,61.25,22.5,38.75
132792,2024-12-29,L009,P008,V006,1,3.51,0.1,3.51,1.2,2.31
132793,2024-12-29,L009,P010,V002,3,34.1,0.05,102.3,39.0,63.3
132794,2024-12-29,L009,P007,V005,1,33.06,0.15,33.06,14.0,19.06
132795,2024-12-29,L009,P005,V006,2,12.9,0.0,25.8,9.0,16.8
132796,2024-12-29,L009,P002,V001,2,38.61,0.1,77.22,34.0,43.22
132797,2024-12-29,L009,P010,V002,5,35.9,0.0,179.5,65.0,114.5
132798,2024-12-29,L009,P008,V001,6,3.9,0.0,23.4,7.2,16.2
132799,2024-12-29,L009,P002,V003,5,38.61,0.1,193.05,85.0,108.05
132800,2024-12-29,L009,P005,V006,1,12.9,0.0,12.9,4.5,8.4
132801,2024-12-29,L009,P007,V003,1,38.9,0.0,38.9,14.0,24.9
132802,2024-12-29,L009,P008,V002,1,3.51,0.1,3.51,1.2,2.31
132803,2024-12-29,L009,P001,V006,3,41.31,0.1,123.93,54.0,69.93
132804,2024-12-29,L009,P006,V005,2,9.27,0.15,18.54,7.6,10.94
132805,2024-12-29,L009,P002,V001,1,42.9,0.0,42.9,17.0,25.9
132806,2024-12-29,L009,P002,V004,2,38.61,0.1,77.22,34.0,43.22
132807,2024-12-29,L009,P002,V005,2,40.75,0.05,81.5,34.0,47.5
132808,2024-12-29,L010,P007,V003,4,33.06,0.15,132.24,56.0,76.24
132809,2024-12-29,L010,P007,V004,4,35.01,0.1,140.04,56.0,84.04
132810,2024-12-29,L010,P001,V002,2,43.6,0.05,87.2,36.0,51.2
132811,2024-12-29,L010,P008,V001,1,3.51,0.1,3.51,1.2,2.31
132812,2024-12-29,L010,P008,V006,2,3.51,0.1,7.02,2.4,4.62
132813,2024-12-29,L010,P002,V006,2,40.75,0.05,81.5,34.0,47.5
132814,2024-12-29,L010,P002,V002,1,38.61,0.1,38.61,17.0,21.61
132815,2024-12-29,L010,P007,V001,3,33.06,0.15,99.18,42.0,57.18
132816,2024-12-29,L010,P005,V002,2,12.25,0.05,24.5,9.0,15.5
132817,2024-12-29,L010,P008,V006,3,3.51,0.1,10.53,3.6,6.93
132818,2024-12-29,L010,P002,V004,2,42.9,0.0,85.8,34.0,51.8
132819,2024-12-29,L010,P005,V004,2,12.25,0.05,24.5,9.0,15.5
132820,2024-12-29,L010,P005,V004,1,12.9,0.0,12.9,4.5,8.4
132821,2024-12-29,L010,P005,V005,3,11.61,0.1,34.83,13.5,21.33
132822,2024-12-29,L010,P001,V004,5,41.31,0.1,206.55,90.0,116.55
132823,2024-12-29,L010,P010,V006,1,30.51,0.15,30.51,13.0,17.51
132824,2024-12-29,L010,P006,V005,4,10.9,0.0,43.6,15.2,28.4
132825,2024-12-29,L010,P001,V005,2,43.6,0.05,87.2,36.0,51.2
132826,2024-12-29,L010,P001,V005,2,41.31,0.1,82.62,36.0,46.62
132827,2024-12-29,L010,P010,V004,2,32.31,0.1,64.62,26.0,38.62
132828,2024-12-29,L010,P006,V006,1,10.36,0.05,10.36,3.8,6.56
132829,2024-12-29,L010,P005,V001,8,11.61,0.1,92.88,36.0,56.88
132830,2024-12-29,L010,P010,V003,1,32.31,0.1,32.31,13.0,19.31
132831,2024-12-29,L011,P005,V003,1,11.61,0.1,11.61,4.5,7.11
132832,2024-12-29,L011,P010,V006,3,30.51,0.15,91.53,39.0,52.53
132833,2024-12-29,L011,P006,V006,1,10.9,0.0,10.9,3.8,7.1
132834,2024-12-29,L011,P007,V004,3,38.9,0.0,116.7,42.0,74.7
132835,2024-12-29,L011,P001,V002,5,45.9,0.0,229.5,90.0,139.5
132836,2024-12-29,L011,P001,V001,1,39.02,0.15,39.02,18.0,21.02
132837,2024-12-29,L011,P005,V003,1,10.96,0.15,10.96,4.5,6.46
132838,2024-12-29,L011,P010,V005,5,30.51,0.15,152.55,65.0,87.55
132839,2024-12-29,L011,P001,V006,5,41.31,0.1,206.55,90.0,116.55
132840,2024-12-29,L011,P001,V004,5,45.9,0.0,229.5,90.0,139.5
132841,2024-12-29,L011,P001,V003,2,45.9,0.0,91.8,36.0,55.8
132842,2024-12-29,L011,P002,V002,1,42.9,0.0,42.9,17.0,25.9
132843,2024-12-29,L011,P008,V001,1,3.31,0.15,3.31,1.2,2.11
132844,2024-12-29,L011,P007,V003,3,36.95,0.05,110.85,42.0,68.85
132845,2024-12-29,L011,P001,V006,2,39.02,0.15,78.04,36.0,42.04
132846,2024-12-29,L011,P008,V001,4,3.7,0.05,14.8,4.8,10.0
132847,2024-12-29,L011,P002,V003,2,42.9,0.0,85.8,34.0,51.8
132848,2024-12-29,L011,P001,V005,2,45.9,0.0,91.8,36.0,55.8
132849,2024-12-29,L011,P006,V004,1,9.81,0.1,9.81,3.8,6.01
132850,2024-12-29,L011,P008,V006,1,3.7,0.05,3.7,1.2,2.5
132851,2024-12-29,L011,P007,V001,3,36.95,0.05,110.85,42.0,68.85
132852,2024-12-29,L011,P008,V004,1,3.7,0.05,3.7,1.2,2.5
132853,2024-12-29,L011,P001,V006,3,41.31,0.1,123.93,54.0,69.93
132854,2024-12-29,L011,P005,V004,1,11.61,0.1,11.61,4.5,7.11
132855,2024-12-29,L011,P007,V001,1,36.95,0.05,36.95,14.0,22.95
132856,2024-12-29,L011,P007,V003,3,35.01,0.1,105.03,42.0,63.03
132857,2024-12-29,L011,P007,V004,1,38.9,0.0,38.9,14.0,24.9
132858,2024-12-29,L012,P002,V004,2,36.46,0.15,72.92,34.0,38.92
132859,2024-12-29,L012,P005,V004,3,10.96,0.15,32.88,13.5,19.38
132860,2024-12-29,L012,P010,V001,3,34.1,0.05,102.3,39.0,63.3
132861,2024-12-29,L012,P010,V005,5,35.9,0.0,179.5,65.0,114.5
132862,2024-12-29,L012,P002,V005,3,36.46,0.15,109.38,51.0,58.38
132863,2024-12-29,L012,P001,V003,2,41.31,0.1,82.62,36.0,46.62
132864,2024-12-29,L012,P005,V001,2,10.96,0.15,21.92,9.0,12.92
132865,2024-12-29,L012,P008,V001,6,3.7,0.05,22.2,7.2,15.0
132866,2024-12-29,L012,P005,V006,3,10.96,0.15,32.88,13.5,19.38
132867,2024-12-29,L012,P010,V005,1,35.9,0.0,35.9,13.0,22.9
132868,2024-12-29,L012,P005,V001,2,10.96,0.15,21.92,9.0,12.92
132869,2024-12-29,L012,P006,V006,1,9.27,0.15,9.27,3.8,5.47
132870,2024-12-29,L012,P010,V002,1,34.1,0.05,34.1,13.0,21.1
132871,2024-12-29,L012,P002,V001,1,36.46,0.15,36.46,17.0,19.46
132872,2024-12-29,L012,P007,V001,4,38.9,0.0,155.6,56.0,99.6
132873,2024-12-29,L012,P008,V004,3,3.31,0.15,9.93,3.6,6.33
132874,2024-12-29,L012,P006,V002,2,9.27,0.15,18.54,7.6,10.94
132875,2024-12-29,L012,P002,V006,3,40.75,0.05,122.25,51.0,71.25
132876,2024-12-29,L012,P008,V001,3,3.51,0.1,10.53,3.6,6.93
132877,2024-12-29,L012,P006,V002,3,9.81,0.1,29.43,11.4,18.03
132878,2024-12-29,L012,P005,V004,2,10.96,0.15,21.92,9.0,12.92
132879,2024-12-29,L012,P007,V004,2,36.95,0.05,73.9,28.0,45.9
132880,2024-12-29,L012,P001,V004,3,39.02,0.15,117.06,54.0,63.06
132881,2024-12-30,L001,P005,V002,9,10.96,0.15,98.64,40.5,58.14
132882,2024-12-30,L001,P001,V004,4,45.9,0.0,183.6,72.0,111.6
132883,2024-12-30,L001,P010,V003,2,35.9,0.0,71.8,26.0,45.8
132884,2024-12-30,L001,P008,V005,2,3.7,0.05,7.4,2.4,5.0
132885,2024-12-30,L001,P002,V003,2,42.9,0.0,85.8,34.0,51.8
132886,2024-12-30,L001,P001,V003,3,39.02,0.15,117.06,54.0,63.06
132887,2024-12-30,L001,P010,V003,3,35.9,0.0,107.7,39.0,68.7
132888,2024-12-30,L001,P010,V006,3,35.9,0.0,107.7,39.0,68.7
132889,2024-12-30,L001,P005,V004,3,12.9,0.0,38.7,13.5,25.2
132890,2024-12-30,L001,P006,V006,2,10.36,0.05,20.72,7.6,13.12
132891,2024-12-30,L001,P008,V002,1,3.51,0.1,3.51,1.2,2.31
132892,2024-12-30,L001,P007,V003,3,36.95,0.05,110.85,42.0,68.85
132893,2024-12-30,L001,P001,V005,1,39.02,0.15,39.02,18.0,21.02
132894,2024-12-30,L001,P008,V005,1,3.31,0.15,3.31,1.2,2.11
132895,2024-12-30,L001,P005,V002,1,11.61,0.1,11.61,4.5,7.11
132896,2024-12-30,L001,P007,V002,2,33.06,0.15,66.12,28.0,38.12
132897,2024-12-30,L001,P007,V003,7,38.9,0.0,272.3,98.0,174.3
132898,2024-12-30,L001,P005,V006,10,12.25,0.05,122.5,45.0,77.5
132899,2024-12-30,L001,P001,V006,1,43.6,0.05,43.6,18.0,25.6
132900,2024-12-30,L001,P006,V005,1,9.81,0.1,9.81,3.8,6.01
132901,2024-12-30,L001,P005,V006,1,12.25,0.05,12.25,4.5,7.75
132902,2024-12-30,L001,P005,V003,2,10.96,0.15,21.92,9.0,12.92
132903,2024-12-30,L001,P005,V001,3,11.61,0.1,34.83,13.5,21.33
132904,2024-12-30,L001,P006,V003,1,9.27,0.15,9.27,3.8,5.47
132905,2024-12-30,L001,P008,V002,2,3.9,0.0,7.8,2.4,5.4
132906,2024-12-30,L001,P006,V005,4,10.36,0.05,41.44,15.2,26.24
132907,2024-12-30,L001,P008,V004,2,3.31,0.15,6.62,2.4,4.22
132908,2024-12-30,L001,P001,V004,3,41.31,0.1,123.93,54.0,69.93
132909,2024-12-30,L001,P008,V006,2,3.31,0.15,6.62,2.4,4.22
132910,2024-12-30,L001,P010,V005,2,32.31,0.1,64.62,26.0,38.62
132911,2024-12-30,L001,P006,V006,1,9.27,0.15,9.27,3.8,5.47
132912,2024-12-30,L001,P005,V006,1,12.9,0.0,12.9,4.5,8.4
132913,2024-12-30,L001,P005,V002,1,10.96,0.15,10.96,4.5,6.46
132914,2024-12-30,L001,P005,V003,6,12.9,0.0,77.4,27.0,50.4
132915,2024-12-30,L001,P005,V006,3,12.9,0.0,38.7,13.5,25.2
132916,2024-12-30,L001,P008,V004,2,3.7,0.05,7.4,2.4,5.0
132917,2024-12-30,L001,P008,V004,3,3.51,0.1,10.53,3.6,6.93
132918,2024-12-30,L001,P007,V002,1,33.06,0.15,33.06,14.0,19.06
132919,2024-12-30,L002,P001,V002,1,41.31,0.1,41.31,18.0,23.31
132920,2024-12-30,L002,P001,V001,1,45.9,0.0,45.9,18.0,27.9
132921,2024-12-30,L002,P002,V003,2,40.75,0.05,81.5,34.0,47.5
132922,2024-12-30,L002,P002,V006,4,40.75,0.05,163.0,68.0,95.0
132923,2024-12-30,L002,P005,V005,4,12.25,0.05,49.0,18.0,31.0
132924,2024-12-30,L002,P007,V001,3,33.06,0.15,99.18,42.0,57.18
132925,2024-12-30,L002,P008,V001,2,3.51,0.1,7.02,2.4,4.62
132926,2024-12-30,L002,P001,V001,1,41.31,0.1,41.31,18.0,23.31
132927,2024-12-30,L002,P001,V003,3,39.02,0.15,117.06,54.0,63.06
132928,2024-12-30,L002,P006,V003,3,9.27,0.15,27.81,11.4,16.41
132929,2024-12-30,L002,P005,V003,1,12.25,0.05,12.25,4.5,7.75
132930,2024-12-30,L002,P010,V005,2,30.51,0.15,61.02,26.0,35.02
132931,2024-12-30,L002,P006,V006,2,9.81,0.1,19.62,7.6,12.02
132932,2024-12-30,L002,P008,V001,2,3.31,0.15,6.62,2.4,4.22
132933,2024-12-30,L002,P007,V006,4,33.06,0.15,132.24,56.0,76.24
132934,2024-12-30,L002,P006,V001,4,9.27,0.15,37.08,15.2,21.88
132935,2024-12-30,L002,P005,V002,1,11.61,0.1,11.61,4.5,7.11
132936,2024-12-30,L002,P008,V002,3,3.9,0.0,11.7,3.6,8.1
132937,2024-12-30,L002,P001,V002,3,43.6,0.05,130.8,54.0,76.8
132938,2024-12-30,L002,P010,V001,1,35.9,0.0,35.9,13.0,22.9
132939,2024-12-30,L002,P007,V002,5,35.01,0.1,175.05,70.0,105.05
132940,2024-12-30,L002,P005,V006,1,11.61,0.1,11.61,4.5,7.11
132941,2024-12-30,L002,P007,V005,1,36.95,0.05,36.95,14.0,22.95
132942,2024-12-30,L002,P010,V005,3,32.31,0.1,96.93,39.0,57.93
132943,2024-12-30,L002,P005,V006,3,12.9,0.0,38.7,13.5,25.2
132944,2024-12-30,L002,P010,V004,1,30.51,0.15,30.51,13.0,17.51
132945,2024-12-30,L002,P007,V005,2,35.01,0.1,70.02,28.0,42.02
132946,2024-12-30,L002,P006,V003,3,10.36,0.05,31.08,11.4,19.68
132947,2024-12-30,L002,P007,V003,1,36.95,0.05,36.95,14.0,22.95
132948,2024-12-30,L002,P002,V006,2,38.61,0.1,77.22,34.0,43.22
132949,2024-12-30,L002,P001,V003,2,43.6,0.05,87.2,36.0,51.2
132950,2024-12-30,L002,P002,V002,1,42.9,0.0,42.9,17.0,25.9
132951,2024-12-30,L002,P007,V002,4,38.9,0.0,155.6,56.0,99.6
132952,2024-12-30,L002,P008,V006,6,3.7,0.05,22.2,7.2,15.0
132953,2024-12-30,L003,P006,V004,1,10.36,0.05,10.36,3.8,6.56
132954,2024-12-30,L003,P006,V003,3,10.9,0.0,32.7,11.4,21.3
132955,2024-12-30,L003,P002,V002,1,40.75,0.05,40.75,17.0,23.75
132956,2024-12-30,L003,P008,V005,4,3.9,0.0,15.6,4.8,10.8
132957,2024-12-30,L003,P005,V006,4,11.61,0.1,46.44,18.0,28.44
132958,2024-12-30,L003,P007,V005,4,36.95,0.05,147.8,56.0,91.8
132959,2024-12-30,L003,P008,V005,3,3.51,0.1,10.53,3.6,6.93
132960,2024-12-30,L003,P007,V002,1,38.9,0.0,38.9,14.0,24.9
132961,2024-12-30,L003,P002,V005,1,42.9,0.0,42.9,17.0,25.9
132962,2024-12-30,L003,P006,V002,4,10.9,0.0,43.6,15.2,28.4
132963,2024-12-30,L003,P008,V003,1,3.9,0.0,3.9,1.2,2.7
132964,2024-12-30,L003,P008,V003,2,3.9,0.0,7.8,2.4,5.4
132965,2024-12-30,L003,P010,V001,8,35.9,0.0,287.2,104.0,183.2
132966,2024-12-30,L003,P001,V005,4,39.02,0.15,156.08,72.0,84.08
132967,2024-12-30,L003,P006,V001,1,10.36,0.05,10.36,3.8,6.56
132968,2024-12-30,L003,P006,V001,1,10.9,0.0,10.9,3.8,7.1
132969,2024-12-30,L003,P005,V006,2,10.96,0.15,21.92,9.0,12.92
132970,2024-12-30,L003,P001,V005,1,41.31,0.1,41.31,18.0,23.31
132971,2024-12-30,L003,P005,V005,5,11.61,0.1,58.05,22.5,35.55
132972,2024-12-30,L003,P007,V006,1,35.01,0.1,35.01,14.0,21.01
132973,2024-12-30,L003,P010,V002,2,32.31,0.1,64.62,26.0,38.62
132974,2024-12-30,L003,P010,V005,1,35.9,0.0,35.9,13.0,22.9
132975,2024-12-30,L003,P010,V002,2,32.31,0.1,64.62,26.0,38.62
132976,2024-12-30,L003,P007,V001,2,35.01,0.1,70.02,28.0,42.02
132977,2024-12-30,L003,P006,V004,2,9.81,0.1,19.62,7.6,12.02
132978,2024-12-30,L003,P010,V005,2,35.9,0.0,71.8,26.0,45.8
132979,2024-12-30,L003,P002,V002,2,36.46,0.15,72.92,34.0,38.92
132980,2024-12-30,L003,P008,V004,1,3.31,0.15,3.31,1.2,2.11
132981,2024-12-30,L003,P010,V006,5,32.31,0.1,161.55,65.0,96.55
132982,2024-12-30,L003,P006,V004,3,10.9,0.0,32.7,11.4,21.3
132983,2024-12-30,L003,P006,V004,1,9.27,0.15,9.27,3.8,5.47
132984,2024-12-30,L004,P006,V005,3,9.27,0.15,27.81,11.4,16.41
132985,2024-12-30,L004,P010,V004,3,35.9,0.0,107.7,39.0,68.7
132986,2024-12-30,L004,P008,V004,2,3.51,0.1,7.02,2.4,4.62
132987,2024-12-30,L004,P001,V002,4,39.02,0.15,156.08,72.0,84.08
132988,2024-12-30,L004,P006,V005,2,9.27,0.15,18.54,7.6,10.94
132989,2024-12-30,L004,P001,V002,2,39.02,0.15,78.04,36.0,42.04
132990,2024-12-30,L004,P010,V001,3,32.31,0.1,96.93,39.0,57.93
132991,2024-12-30,L004,P005,V004,1,11.61,0.1,11.61,4.5,7.11
132992,2024-12-30,L004,P008,V005,3,3.51,0.1,10.53,3.6,6.93
132993,2024-12-30,L004,P007,V004,3,36.95,0.05,110.85,42.0,68.85
132994,2024-12-30,L004,P001,V001,4,45.9,0.0,183.6,72.0,111.6
132995,2024-12-30,L004,P005,V004,2,10.96,0.15,21.92,9.0,12.92
132996,2024-12-30,L004,P001,V002,3,41.31,0.1,123.93,54.0,69.93
132997,2024-12-30,L004,P006,V001,2,9.27,0.15,18.54,7.6,10.94
132998,2024-12-30,L004,P001,V001,2,45.9,0.0,91.8,36.0,55.8
132999,2024-12-30,L004,P008,V005,2,3.31,0.15,6.62,2.4,4.22
133000,2024-12-30,L004,P002,V006,4,40.75,0.05,163.0,68.0,95.0
133001,2024-12-30,L004,P005,V005,4,12.25,0.05,49.0,18.0,31.0
133002,2024-12-30,L004,P002,V001,3,36.46,0.15,109.38,51.0,58.38
133003,2024-12-30,L004,P007,V003,2,35.01,0.1,70.02,28.0,42.02
133004,2024-12-30,L004,P006,V006,5,9.81,0.1,49.05,19.0,30.05
133005,2024-12-30,L004,P007,V001,2,38.9,0.0,77.8,28.0,49.8
133006,2024-12-30,L004,P008,V004,4,3.9,0.0,15.6,4.8,10.8
133007,2024-12-30,L004,P007,V005,4,36.95,0.05,147.8,56.0,91.8
133008,2024-12-30,L004,P002,V004,3,36.46,0.15,109.38,51.0,58.38
133009,2024-12-30,L004,P002,V002,1,38.61,0.1,38.61,17.0,21.61
133010,2024-12-30,L004,P005,V006,2,11.61,0.1,23.22,9.0,14.22
133011,2024-12-30,L004,P001,V003,2,45.9,0.0,91.8,36.0,55.8
133012,2024-12-30,L004,P010,V006,1,34.1,0.05,34.1,13.0,21.1
133013,2024-12-30,L004,P005,V003,2,12.9,0.0,25.8,9.0,16.8
133014,2024-12-30,L004,P006,V005,2,10.9,0.0,21.8,7.6,14.2
133015,2024-12-30,L004,P008,V001,3,3.7,0.05,11.1,3.6,7.5
133016,2024-12-30,L004,P005,V006,4,12.9,0.0,51.6,18.0,33.6
133017,2024-12-30,L004,P002,V006,2,38.61,0.1,77.22,34.0,43.22
133018,2024-12-30,L004,P006,V005,5,10.9,0.0,54.5,19.0,35.5
133019,2024-12-30,L004,P006,V002,5,10.9,0.0,54.5,19.0,35.5
133020,2024-12-30,L004,P010,V002,4,34.1,0.05,136.4,52.0,84.4
133021,2024-12-30,L004,P002,V002,2,42.9,0.0,85.8,34.0,51.8
133022,2024-12-30,L004,P001,V005,2,41.31,0.1,82.62,36.0,46.62
133023,2024-12-30,L004,P002,V003,2,36.46,0.15,72.92,34.0,38.92
133024,2024-12-30,L004,P002,V001,2,38.61,0.1,77.22,34.0,43.22
133025,2024-12-30,L004,P006,V006,1,10.9,0.0,10.9,3.8,7.1
133026,2024-12-30,L004,P008,V003,1,3.51,0.1,3.51,1.2,2.31
133027,2024-12-30,L004,P001,V003,1,45.9,0.0,45.9,18.0,27.9
133028,2024-12-30,L004,P002,V004,1,40.75,0.05,40.75,17.0,23.75
133029,2024-12-30,L005,P006,V006,1,10.9,0.0,10.9,3.8,7.1
133030,2024-12-30,L005,P002,V003,2,38.61,0.1,77.22,34.0,43.22
133031,2024-12-30,L005,P010,V002,3,30.51,0.15,91.53,39.0,52.53
133032,2024-12-30,L005,P002,V002,1,38.61,0.1,38.61,17.0,21.61
133033,2024-12-30,L005,P008,V004,2,3.9,0.0,7.8,2.4,5.4
133034,2024-12-30,L005,P006,V005,2,10.9,0.0,21.8,7.6,14.2
133035,2024-12-30,L005,P001,V001,4,41.31,0.1,165.24,72.0,93.24
133036,2024-12-30,L005,P006,V005,1,10.36,0.05,10.36,3.8,6.56
133037,2024-12-30,L005,P005,V003,1,10.96,0.15,10.96,4.5,6.46
133038,2024-12-30,L005,P002,V005,3,36.46,0.15,109.38,51.0,58.38
133039,2024-12-30,L005,P007,V001,2,38.9,0.0,77.8,28.0,49.8
133040,2024-12-30,L005,P006,V003,8,10.9,0.0,87.2,30.4,56.8
133041,2024-12-30,L005,P010,V004,6,32.31,0.1,193.86,78.0,115.86
133042,2024-12-30,L005,P008,V001,2,3.9,0.0,7.8,2.4,5.4
133043,2024-12-30,L005,P010,V001,1,35.9,0.0,35.9,13.0,22.9
133044,2024-12-30,L005,P002,V005,2,42.9,0.0,85.8,34.0,51.8
133045,2024-12-30,L005,P010,V005,1,35.9,0.0,35.9,13.0,22.9
133046,2024-12-30,L005,P005,V001,1,10.96,0.15,10.96,4.5,6.46
133047,2024-12-30,L005,P007,V004,3,38.9,0.0,116.7,42.0,74.7
133048,2024-12-30,L005,P007,V006,1,38.9,0.0,38.9,14.0,24.9
133049,2024-12-30,L005,P010,V005,2,32.31,0.1,64.62,26.0,38.62
133050,2024-12-30,L005,P010,V001,3,34.1,0.05,102.3,39.0,63.3
133051,2024-12-30,L005,P006,V003,1,9.81,0.1,9.81,3.8,6.01
133052,2024-12-30,L005,P010,V002,2,34.1,0.05,68.2,26.0,42.2
133053,2024-12-30,L005,P008,V006,2,3.9,0.0,7.8,2.4,5.4
133054,2024-12-30,L005,P001,V001,5,45.9,0.0,229.5,90.0,139.5
133055,2024-12-30,L005,P010,V002,3,35.9,0.0,107.7,39.0,68.7
